lp,src,mt,ref,score,raw,annotators,domain,year
bn-en,বহুত ভালা মানুষ,Very good people .,You are a very good person.,65.18093787055936,67.5,1,text book,2025
bn-en,ভালা মানুষ,Good people .,A good person.,67.78712239577173,72.5,1,text book,2025
bn-en,আফনে ভালা মানুষ,Afne good people,You are a good person.,45.63455393146674,30.0,1,text book,2025
bn-en,আমরা ঢাকাত থাকি,We live in Dhaka .,We live in Dhaka.,82.12113728443965,100.0,1,text book,2025
bn-en,ঢাকাত থাকি,I live in Dhaka .,We live in Dhaka.,78.21186049662113,92.5,1,text book,2025
bn-en,আমি ঢাকার মিরপর ও থাকি,I live in Dhaka .,"I live in Mirpur, Dhaka.",62.57475334534701,62.5,1,text book,2025
bn-en,ঢাকার মিরপর ও থাকি,I live in Dhaka .,"I live in Mirpur, Dhaka.",62.57475334534701,62.5,1,text book,2025
bn-en,মিরপর ও থাকি,I'll be right there.,I live in Mirpur.,46.937646194072904,32.5,1,text book,2025
bn-en,আমি মিরপর ও থাকি,I'm looking at the mirror.,I live in Mirpur.,35.20981583061733,10.0,1,text book,2025
bn-en,আমি তাইর চোউখের মায়াত পরছি,I'm wearing the mask of her face.,I have fallen under the spell of his eyes.,33.38548666296868,6.5,1,text book,2025
bn-en,তাইর চোউখের মায়াত পরছি,I'm wearing my own clothes.,I have fallen under the spell of his eyes.,32.60363130540498,5.0,1,text book,2025
bn-en,চোউখের মায়াত পরছি,I'm wearing a wire.,I have fallen under the spell of his eyes.,29.99744678019263,0.0,1,text book,2025
bn-en,মায়াত পরছি,I 'm wearing a mask .,I have fallen under the spell.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি চোউখের মায়াত পরছি,I'm wearing a charm.,I have fallen under the spell of his eyes.,33.90672356801115,7.5,1,text book,2025
bn-en,আমি মায়াত পরছি,I wear Maya .,I have fallen under the spell.,29.99744678019263,0.0,1,text book,2025
bn-en,হের হাসি যে সুন্দর,Her smile is beautiful,His smile is very beautiful.,75.60567597140879,87.5,1,text book,2025
bn-en,হাসি যে সুন্দর,That smile is beautiful .,His smile is very beautiful.,82.12113728443965,100.0,1,text book,2025
bn-en,হে তার পরিবাররে যে ভালা ফায়,He's in good hands with his family.,He loves his family.,52.15001524449761,42.5,1,text book,2025
bn-en,তার পরিবাররে যে ভালা ফায়,His family is in good hands.,He loves his family.,52.15001524449761,42.5,1,text book,2025
bn-en,পরিবাররে যে ভালা ফায়,Family that's good.,He loves his family.,45.63455393146674,30.0,1,text book,2025
bn-en,হে পরিবাররে যে ভালা ফায়,"Hey, family, that's good.",He loves his family.,40.422184881042035,20.0,1,text book,2025
bn-en,তার লাগি আমি হকলতা করতাম ফারি,I thought I was going to be a doctor.,I can do anything for him.,32.60363130540498,5.0,1,text book,2025
bn-en,আমি হকলতা করতাম ফারি,I used to be a farmer.,I can do anything for him.,29.99744678019263,0.0,1,text book,2025
bn-en,হকলতা করতাম ফারি,I was going to do it.,I can do anything.,43.02836940625439,25.0,1,text book,2025
bn-en,তার লাগি হকলতা করতাম ফারি,I would have done it.,I can do anything for him.,48.76197536172156,36.0,1,text book,2025
bn-en,আমি তারে ভালা ফাই,I'm good at it.,I love him.,32.60363130540498,5.0,1,text book,2025
bn-en,তারে ভালা ফাই,It's good.,I love him.,29.99744678019263,0.0,1,text book,2025
bn-en,তার চুলগুন যে লম্বা,Her hair is that long.,And his hair is very long.,71.69639918359026,80.0,1,text book,2025
bn-en,ওটা কে্ডা,It 's a kid .,Who is this?,41.725277143648206,22.5,1,text book,2025
bn-en,ইগু কেডা,I'm not sure.,Who is he?,37.81600035582968,15.0,1,text book,2025
bn-en,আফনে কইন,Where is he ?,You tell me.,32.60363130540498,5.0,1,text book,2025
bn-en,আফনে আমার লগে যাইবা নি?,Why didn't you come with me?,Will you come with me?,53.453107507103795,45.0,1,text book,2025
bn-en,আফনে ভাইয়ের ভক্ত,Afne brother 's fan,You are a fan of my brother.,35.20981583061733,10.0,1,text book,2025
bn-en,তুমি কই,Where are you ?,Where are you?,82.12113728443965,100.0,1,text book,2025
bn-en,তোমার নাম কিতা সামি,Your name is Kita Sami.,Is your name Sami?,41.725277143648206,22.5,1,text book,2025
bn-en,দেইক্ষা কিলাম জানি লাগছে,I know what I'm doing.,Something feels strange.,35.20981583061733,10.0,1,text book,2025
bn-en,ভালা খইরা কাম হইছে,"Good night , come on .",The work was done well.,32.60363130540498,5.0,1,text book,2025
bn-en,"হগলের বউ হুন্দর, আমার ইক্কান কাইল্যা","The wife of the Lord, my Ickkan Kailaya","Every woman’s wife is beautiful, but my wife is dark.",29.99744678019263,0.0,1,text book,2025
bn-en,সামসু মিয়া আমার থাইক্কা ছোট,Samsu Mia is my little thikka,Samsu Mia is younger than me.,29.99744678019263,0.0,1,text book,2025
bn-en,যাওয়ার সময় কোনানো গেছলে,"When you go, no one will go.",Where did you go when you were leaving?,39.11909261843585,17.5,1,text book,2025
bn-en,ভালা লাগের না,It's not good.,I don’t feel good.,53.453107507103795,45.0,1,text book,2025
bn-en,কানো মাত যায়নি তোর,When did your mother go?,Can you hear me?,32.60363130540498,5.0,1,text book,2025
bn-en,ডরাইছলাম আমি,I'm scared,I was scared.,62.57475334534701,62.5,1,text book,2025
bn-en,গরুরে বান্ধার দরকার নাই,I don't need a girlfriend.,There is no need to tie the cow.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি বাফরে ছিনি,I'm in the bathroom.,I know my father.,29.99744678019263,0.0,1,text book,2025
bn-en,বাবারে কইলাম আমারে বিয়া করাইতা না,I told my father I won't marry him.,I told my father not to arrange my marriage.,39.11909261843585,17.5,1,text book,2025
bn-en,আমি তোমার লাগি কিতা আনতাম,I'd bring you a book.,What should I bring for you?,39.11909261843585,17.5,1,text book,2025
bn-en,মনো থাকবো তোমার কথা,I'll be there for you.,I will remember you.,54.75619976970996,47.5,1,text book,2025
bn-en,আমরা বাড়িত কেনে,We bought a house.,Why at our house?,35.20981583061733,10.0,1,text book,2025
bn-en,কিতা খাওন ইগু,Kita eat this,What are these foods?,32.60363130540498,5.0,1,text book,2025
bn-en,ওখানো মানুষ মরে,That's where people die.,People die here.,72.99949144619643,82.5,1,text book,2025
bn-en,তুঁই রঙ মিস্তিরি,You 're a sweetie .,You are a painter.,41.725277143648206,22.5,1,text book,2025
bn-en,পারতাম না,I couldn't.,Cannot do it.,72.99949144619643,82.5,1,text book,2025
bn-en,করতাম না,I wouldn't.,Will not do it.,72.99949144619643,82.5,1,text book,2025
bn-en,পরতাম না,I wouldn't wear it.,Cannot do it.,69.09021465837789,75.0,1,text book,2025
bn-en,যাইতাম না,I wouldn't go.,Will not go.,69.09021465837789,75.0,1,text book,2025
bn-en,আমি অবায় যাইমু,I'm going to go.,I'll go this way,63.8778456079532,65.0,1,text book,2025
bn-en,আমি অবায় যাইতাম নায়,I wouldn't go anywhere.,I won't go this way,62.57475334534701,62.5,1,text book,2025
bn-en,আমার মেজাজ খারাপ করিও না,Don't mess with my mood.,Don't spoil my mood,78.21186049662113,92.5,1,text book,2025
bn-en,হুরুতা অতারে চুপ করতে কউ,Hurta atare to shut up,Tell them to be quiet,39.11909261843585,17.5,1,text book,2025
bn-en,হুরুতা ইতায় বেশি মাতরা,More mothers than men .,The kids are talking too much,29.99744678019263,0.0,1,text book,2025
bn-en,অগুরে লইয়া অবায় আও,- I'm not going to.,Bring him this way,29.99744678019263,0.0,1,text book,2025
bn-en,অগুরে লইয়া বাজার যাও,Go to the market .,Take him to the market,58.6654765575285,55.0,1,text book,2025
bn-en,অবায় দিয়া আও,I'm not giving up.,Come that way,29.99744678019263,0.0,1,text book,2025
bn-en,ইবায় দি আইবায় না,I 'm not .,Don't come this way,29.99744678019263,0.0,1,text book,2025
bn-en,তোরে আইতে না করসি আমি,I can't let you go.,I've forbidden you to come.,49.54383071928526,37.5,1,text book,2025
bn-en,নাও গুতারে বান্দিয়া রাখ,Take the gun and keep the gun .,Keep him/her tied up.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি নাও বাইতাম ফারি,I didn't want to go.,I can row a boat.,29.99744678019263,0.0,1,text book,2025
bn-en,নাও ইকটা বেশি সুট,It's not a suit.,This boat is too small.,29.99744678019263,0.0,1,text book,2025
bn-en,বেশি ফানিত নৌকা সালাইতে ফারতে নায় তুই,You can't go to the boat.,You can’t row the boat in too much water.,29.99744678019263,0.0,1,text book,2025
bn-en,তোরে আমি হাত দিতে না করসি,I won't hold your hand.,I told you not to offer your hand.,37.81600035582968,15.0,1,text book,2025
bn-en,হাত দিসস খেনে তুই,Hands on your shoulders,Why did you offer your hand?,35.20981583061733,10.0,1,text book,2025
bn-en,চিয়ারও বইয়া থাক,Keep your head up .,Sit in the chair and stay put.,32.60363130540498,5.0,1,text book,2025
bn-en,টেবুল অগু সামনে আনিয়া রাখ,Bring the table in front of you .,Bring the table forward and place it here.,76.90876823401496,90.0,1,text book,2025
bn-en,বিছনা শুন্দর করি গুসাইয়া রাখ,I'll sleep with you.,Neatly make the bed and keep it arranged.,39.11909261843585,17.5,1,text book,2025
bn-en,তুই শুন্দর খরি খাম খর,You are so beautiful .,Do your work nicely.,35.20981583061733,10.0,1,text book,2025
bn-en,তোর খাম অত বাদ খেনে বে,Your food is so out of whack.,Why is your work so bad?,32.60363130540498,5.0,1,text book,2025
bn-en,টিক করিয়া খাম খর,I'm going to make you some money.,Do it properly.,29.99744678019263,0.0,1,text book,2025
bn-en,রাইত সকাল সকাল ঘুমাইবে,"Right , you 're going to sleep .",Go to sleep quickly at night.,45.63455393146674,30.0,1,text book,2025
bn-en,বিয়ানে বাজারো যাইবে,I'm going to the market.,"In the morning, go to the market.",44.331461668860555,27.5,1,text book,2025
bn-en,কিছ ব্যাগ গুতা আন,Bring some bags .,Bring the polybag,66.48403013316555,70.0,1,text book,2025
bn-en,তুই গারি সালাইতে ফারস নি,You didn 't have a chance to say hello .,Do you know how to drive a car?,32.60363130540498,5.0,1,text book,2025
bn-en,তোর গারি সালানি বউত বাদ,Your garry salani is out .,Your driving is very bad.,32.60363130540498,5.0,1,text book,2025
bn-en,অত বাদ গারি সালাস কিলা তুই,So you 're not going to be able to do it .,How can you drive so badly?,33.90672356801115,7.5,1,text book,2025
bn-en,তুই বউত ভালা গারি সালাস,You 're a good wife .,You drive very well.,29.99744678019263,0.0,1,text book,2025
bn-en,তাইরে আমার ভাল্লাগে না,I don't like it.,I don't like him/her.,53.453107507103795,45.0,1,text book,2025
bn-en,তারে আমার ভাল্লাগে না,I don't like it.,I don't like this boy.,53.453107507103795,45.0,1,text book,2025
bn-en,তাইরে আমাার ভাল্লাগে,So you like me .,I like her.,46.937646194072904,32.5,1,text book,2025
bn-en,তারে আমার ভাাল্লাগে,I like it .,I like this boy.,53.453107507103795,45.0,1,text book,2025
bn-en,হে অনেক ভালা মানুশ,"Hey , very good man .",He is a very good person.,56.059292032316144,50.0,1,text book,2025
bn-en,আমি তাইরে বউত ভালা ফাই,I'm a good wife.,I love this girl a lot.,29.99744678019263,0.0,1,text book,2025
bn-en,খেনে কইসি বুজতে নায়,I don't understand where you're going.,You won't understand why I said that.,40.422184881042035,20.0,1,text book,2025
bn-en,তুই বুজস না কেনে,You don't know what to buy.,Why don't you understand?,32.60363130540498,5.0,1,text book,2025
bn-en,তুই বেশি বুজরে আমার চেয়ে,You're smarter than me.,You understand more than I do.,54.75619976970996,47.5,1,text book,2025
bn-en,তোরে আমি না করসিলাম,I won't do it.,I told you not to do that.,40.422184881042035,20.0,1,text book,2025
bn-en,তুই আমার কথা হুনস না,You don't have to talk to me.,You didn't listen to me.,41.725277143648206,22.5,1,text book,2025
bn-en,তোরে অতবার আমি বুজাইসি,I'll tell you how much I understand.,I've explained it to you this time.,37.81600035582968,15.0,1,text book,2025
bn-en,তুই আমার মেজাজ খারাফ কররে,You're changing my mood.,You're spoiling my mood.,56.059292032316144,50.0,1,text book,2025
bn-en,তুই বেশি শয়তানি কররে,You are too devilish to do that .,You're being too naughty.,53.453107507103795,45.0,1,text book,2025
bn-en,আফনারে আমি ভালা খরি সিনি,Afnaré আমি ভালা খরি সিনি I know,I don't know you well.,52.15001524449761,42.5,1,text book,2025
bn-en,আফনারে আমি সিনি না,I don't know.,I don't know you.,53.453107507103795,45.0,1,text book,2025
bn-en,আফনে আমার অনেক ভালা ফরিসিত,I have a lot of good friends in Afghanistan .,You are very well acquainted with me.,32.60363130540498,5.0,1,text book,2025
bn-en,আফনে অনেক ভালা মানুশ,There are many good men in Afghanistan .,You are a very good person.,32.60363130540498,5.0,1,text book,2025
bn-en,আমি আফনারে অনেক সম্মান করি,I have a lot of respect for Afghani .,I respect you.,43.02836940625439,25.0,1,text book,2025
bn-en,আফনার টেকা আমি  দিলাইসি,I'm going to take you to the hospital.,I've given you your money.,32.60363130540498,5.0,1,text book,2025
bn-en,আমি আফনার থাকি টেকা ফাই,I'm staying in Afghanistan.,I receive money from you.,29.99744678019263,0.0,1,text book,2025
bn-en,তুমার লগে আমি মাত্তে সাইয়ার না,I 'm not saying anything .,I don't want to talk to you.,43.02836940625439,25.0,1,text book,2025
bn-en,আমি তুমার লগে আরেকটু বেশি মাত্তাম সাই,I'm gonna be with you a little bit longer.,I want to talk to you some more.,59.968568820134664,57.5,1,text book,2025
bn-en,তুমি আমারে রাকিয়া যাইওনা,You're not going to leave me.,Don't leave me behind.,69.09021465837789,75.0,1,text book,2025
bn-en,আমারে একলা রাকিয়া যাইস না,Don't leave me alone.,Don't leave me alone.,82.12113728443965,100.0,1,text book,2025
bn-en,আমি ডরাইয়ার,I'm scared,I'm feeling scared.,82.12113728443965,100.0,1,text book,2025
bn-en,আমি ডরাই না,I'm not afraid,I'm not scared.,82.12113728443965,100.0,1,text book,2025
bn-en,ইগুু যে ডরালোক,That's the light.,He/She is such a cowardly person.,39.11909261843585,17.5,1,text book,2025
bn-en,আফনার ফুরির বই গুতা লইন,The book of the Afghan furry is in the book of the guta line .,Take your daughter's books.,37.81600035582968,15.0,1,text book,2025
bn-en,আফনার ফুুয়ার বই গুতা লইন,Afnar Fuwar's book is a good one.,Take your son's books.,29.99744678019263,0.0,1,text book,2025
bn-en,তুই আইসস নি?,You're not here?,Are you coming?,32.60363130540498,5.0,1,text book,2025
bn-en,খানো আসস তুই?,Are you coming?,Where are you coming to?,44.331461668860555,27.5,1,text book,2025
bn-en,তরে খুজিয়া ফাইয়ার না,You 're looking for fire .,I can't find him.,29.99744678019263,0.0,1,text book,2025
bn-en,"বাই, তুই খই আসস","Bye, you eat as.","Wow, you've arrived.",29.99744678019263,0.0,1,text book,2025
bn-en,তুই আমার অত দেরি করাইরে কনে,You're too late for me.,Why did you keep me waiting so long?,62.57475334534701,62.5,1,text book,2025
bn-en,আমি ১০ মিনিট দরি উবাত আসি,I'll be there in 10 minutes.,I've been standing here for 10 minutes.,56.059292032316144,50.0,1,text book,2025
bn-en,ভাই আর উবা করাই রাকিস না,Brother and Uba do not leave,Don't make me stand any longer.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি আইচ্চি,I'm a little girl.,I'm leaving now.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি আইয়ার না,I 'm not .,I'm not coming.,48.24073845667909,35.0,1,text book,2025
bn-en,আমি রাস্তাত আটকাইয়া আসি,I'm going to stop you on the way.,I’m stuck on the road.,32.60363130540498,5.0,1,text book,2025
bn-en,আমি কই আইতাম,Where did I come from ?,Where should I come?,53.453107507103795,45.0,1,text book,2025
bn-en,তুই কই আসস,Where are you coming from ?,Where are you?,53.453107507103795,45.0,1,text book,2025
bn-en,সকাল আও বে,I 'm going to bed .,Come quickly.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি গুম দিয়া আইরাম,I'm going to give you a break.,I woke up and I’m on my way.,29.99744678019263,0.0,1,text book,2025
bn-en,কই রে তুমরা,Where are you ?,Where are you all?,79.5149527592273,95.0,1,text book,2025
bn-en,আমি আবার নামতাম নি?,I didn't fall down again?,Should I get off again?,52.15001524449761,42.5,1,text book,2025
bn-en,লইয়া আইস,I'm not going to lie.,Bring it with you.,29.99744678019263,0.0,1,text book,2025
bn-en,তারে গাইলাইয়ার আমি,I'm going to play with you.,I’m scolding him/her.,29.99744678019263,0.0,1,text book,2025
bn-en,অউ দুকানর খানি অনেক মজা বে,And the shopkeeper 's eating a lot of fun .,The food in this shop is tasty.,40.422184881042035,20.0,1,text book,2025
bn-en,আমি বাসাত যাইতাম বে,I used to go to the bus.,I’ll go home.,37.81600035582968,15.0,1,text book,2025
bn-en,আমি বাসাত যাইয়ার না,I'm not going to the bus.,I won’t go home.,37.81600035582968,15.0,1,text book,2025
bn-en,আমি আজকে বাসাত যাইয়ার না,I won't go to the bus today.,I’m not going home today.,39.11909261843585,17.5,1,text book,2025
bn-en,কুন্তা কইলাম না,I said no .,I didn’t say anything.,47.19826464659415,33.0,1,text book,2025
bn-en,রুজা আসি দেকিয়া আমি কিচ্চু কইলাম না,I'm not saying I'm not a kid.,I didn’t say anything because I’m fasting.,37.81600035582968,15.0,1,text book,2025
bn-en,ই দুকান কুন্তা নাই,It 's not a shop .,I see there’s nothing in this shop.,46.937646194072904,32.5,1,text book,2025
bn-en,বউত্তা আসে ই দুকানো,The woman comes to the shop .,This shop has a lot of items.,35.20981583061733,10.0,1,text book,2025
bn-en,ই বারি অনেক বাল্লাগসে আমার,It's been a long time.,I really like this house.,29.99744678019263,0.0,1,text book,2025
bn-en,যে বর বারি ইকটা,That's the bar.,This house is very big.,32.60363130540498,5.0,1,text book,2025
bn-en,ই বারি যে সুন্দর,It 's beautiful .,This house is really nice.,46.937646194072904,32.5,1,text book,2025
bn-en,অতো বর বারি ইকটা,So much for the barbecue.,This house is so huge.,29.99744678019263,0.0,1,text book,2025
bn-en,সাদা রঙ এর বারি আমার ভাল্লাগে,I like white stripes .,I like white-colored houses.,39.11909261843585,17.5,1,text book,2025
bn-en,ই বারির জানালা গ্লাস দিয়া বানাইসে,The window was made of glass.,The windows of this house are made of glass.,72.99949144619643,82.5,1,text book,2025
bn-en,কুন্তাু খানও যায়গা ফাইয়ার না,But you can't go to the fire.,I can’t find a place anywhere.,37.81600035582968,15.0,1,text book,2025
bn-en,ইগুত নু আগেউ খাইসি,I've never eaten before.,I’ve eaten here before.,49.54383071928526,37.5,1,text book,2025
bn-en,অউ দুুকান থাকি ভালা আসে,Or two days is better .,This from that shop is good.,32.60363130540498,5.0,1,text book,2025
bn-en,দাম বারাইলসে,Price in the barrel,They’ve increased the price.,35.20981583061733,10.0,1,text book,2025
bn-en,ই দুুকানোর দাম বউত বেশি,It 's too expensive to buy .,The price at this shop is very high.,66.48403013316555,70.0,1,text book,2025
bn-en,দেক সাইন,- What?,Take a look.,29.99744678019263,0.0,1,text book,2025
bn-en,একখলগে বইয়া খাইতাম,I used to eat books in a cage.,We’ll sit and eat together.,36.5129080932235,12.5,1,text book,2025
bn-en,আমি কল দিয়া মাতিয়ার,I called the mattress,I’m talking on the phone.,35.20981583061733,10.0,1,text book,2025
bn-en,আমি কয়টাত আইতাম কইও,I'd come anywhere,Tell me when I should come.,45.63455393146674,30.0,1,text book,2025
bn-en,অখটা ফাইনাল করলাম তাইলে,"I've finished it, so...","So I’ve finalized it, then.",69.09021465837789,75.0,1,text book,2025
bn-en,হে অত সময় কিতা করল,He has written a book .,What was he doing all this time?,35.20981583061733,10.0,1,text book,2025
bn-en,এক খাম করি,I 'll have a bite .,Let me do one thing.,35.20981583061733,10.0,1,text book,2025
bn-en,এক চক্কর দিয়া গুরিয়া আই,One check for a serious one.,Let me take a quick stroll.,37.81600035582968,15.0,1,text book,2025
bn-en,চল গুরাত যাই,Let's go to the Gujarat,Let’s go out for a walk.,41.725277143648206,22.5,1,text book,2025
bn-en,আমারে মন করাইয়া দিস,I'm not going to be here.,Remind me (later).,35.20981583061733,10.0,1,text book,2025
bn-en,অগুত গত বসর খাইসলাম,I've been here for a year.,I ate this last year.,48.24073845667909,35.0,1,text book,2025
bn-en,অন্য কুন্তা খাই,Another bitch .,Let’s eat something else.,35.20981583061733,10.0,1,text book,2025
bn-en,কই যাইতায় কউ বে,Wherever you go,Someone tell me where we should go.,41.725277143648206,22.5,1,text book,2025
bn-en,হে মেসেজ দিসিল,"Hey , you 're not going to get away with this .",He/She messaged me.,35.20981583061733,10.0,1,text book,2025
bn-en,আইতে না ফারলে কইস,"Come on , where are you ?","If you can’t come, let me know.",36.5129080932235,12.5,1,text book,2025
bn-en,আমরা তর বাসাত যাইমু কালকে,We'll go to your house tomorrow.,We’ll go to your house tomorrow.,82.12113728443965,100.0,1,text book,2025
bn-en,হে আমার লগে আইব,"Hey , come with me .",He/She will come with me.,57.362384294922315,52.5,1,text book,2025
bn-en,হে আমারে লগে আইত না,"Hey, don't come with me.",He/She won’t come with me.,56.059292032316144,50.0,1,text book,2025
bn-en,থুরা গুরতাম সাই,Thura Gurtam Sai is a great guy.,I want to go out for a bit.,33.90672356801115,7.5,1,text book,2025
bn-en,তুমরা আমারে জানাইয়া রাকিও,You're my only hope.,Keep me informed.,29.99744678019263,0.0,1,text book,2025
bn-en,তুই বাশাত থাকিস,You stay here .,Stay at home.,61.27166108274085,60.0,1,text book,2025
bn-en,এমনে এমনে কশট করি আইস না,I'm not going to kill you.,Don’t strain yourself unnecessarily.,32.60363130540498,5.0,1,text book,2025
bn-en,দিন আইয়া একলগে মাতমুনে,I'm going to go to the hospital.,We will talk together in the noon.,29.99744678019263,0.0,1,text book,2025
bn-en,একলগে মাতমুনে,- I'm not going to.,We won't talk together.,31.300539042798803,2.5,1,text book,2025
bn-en,হাইঞ্জাবালা দেকা করমুনে,"Hey, you're not going to get a chance to do this.",We won't meet in the morning.,29.99744678019263,0.0,1,text book,2025
bn-en,আমি ফারমু,I'm not a farmer.,I can do it.,35.20981583061733,10.0,1,text book,2025
bn-en,আমি আইতাম নায় বে,I wouldn't have come.,I won't come.,50.846922981891446,40.0,1,text book,2025
bn-en,আমি রাান্দিয়া আইয়ার না,I'm not a woman.,I'm not coming after cooking.,33.90672356801115,7.5,1,text book,2025
bn-en,আমি রান্দিয়া রাকি দিসি,I 'm going to tell you .,I've cooked and kept it.,33.90672356801115,7.5,1,text book,2025
bn-en,আমার রান্দা শেষ,My date is over.,I'm done cooking.,35.20981583061733,10.0,1,text book,2025
bn-en,ফরসু দিন আমি বারিত যাইমু,For the rest of the day I'll be gone.,I'll go home the day after tomorrow.,39.11909261843585,17.5,1,text book,2025
bn-en,খাইল আমি বারিত যাইমু,I'm going to go.,I'll go home tomorrow.,46.937646194072904,32.5,1,text book,2025
bn-en,আমার বারি বউত দুরই,My wife is far away.,My home is very far.,39.11909261843585,17.5,1,text book,2025
bn-en,আমার বাারি বউত খান্দাত,My wife's a bitch.,My home is very close.,33.90672356801115,7.5,1,text book,2025
bn-en,তুমরা আমার বারিত আইও,You are my baritone,You all come to my house.,35.20981583061733,10.0,1,text book,2025
bn-en,খাইল আমি যাইতাম নায়,I didn't go to school.,I won't go tomorrow.,39.11909261843585,17.5,1,text book,2025
bn-en,ইন থাকি আমার বাসাত আইতে বেশি দেরি অইজিবো,I'm staying in my house. I'm not going to be late.,It'll be quite late to reach my home from here.,46.937646194072904,32.5,1,text book,2025
bn-en,খই যাইতায়?,What's the matter?,Where are you going?,36.5129080932235,12.5,1,text book,2025
bn-en,অউ অইল কাহিনি,Or a good story .,This is the story.,39.379711070957086,18.0,1,text book,2025
bn-en,ইন খানির আইটেম বউত কম,"In the mine , it 's a woman .",There are very few food items here.,29.99744678019263,0.0,1,text book,2025
bn-en,আগে তার নাম হুনসি না,Before his name is Hunsi.,I haven't heard him name before.,39.11909261843585,17.5,1,text book,2025
bn-en,আমি তারে অনেকদিন ধরি সিনি,I've known him for a long time.,I've known him for a long time.,82.12113728443965,100.0,1,text book,2025
bn-en,আমি তারে সিনি না,I don't know.,I don't know him.,69.09021465837789,75.0,1,text book,2025
bn-en,আমি তানরে সিনি না,I don't know.,I don't know him.,69.09021465837789,75.0,1,text book,2025
bn-en,আমি তানরে সিনি,I know that .,I know him.,67.78712239577173,72.5,1,text book,2025
bn-en,ফরে খাইমুনে,I'm going to eat.,I'll eat later.,63.8778456079532,65.0,1,text book,2025
bn-en,তারে মেসেজ দিসি,Send her a message .,I messaged him.,65.18093787055936,67.5,1,text book,2025
bn-en,দেকি হে কিতা কয়,What's the matter?,Let's see what he says.,44.331461668860555,27.5,1,text book,2025
bn-en,হে মাতের না আমার লগে,"Hey mother , not with me",He is not talking to me.,37.81600035582968,15.0,1,text book,2025
bn-en,ইগু যে বাদ দে,Get rid of that .,Ignore her.,63.8778456079532,65.0,1,text book,2025
bn-en,আমরা কিনিয়া খাইমু,We're going to Kenya.,We'll buy and eat.,33.90672356801115,7.5,1,text book,2025
bn-en,অনও আইও,Other,Come here.,29.99744678019263,0.0,1,text book,2025
bn-en,আমার খিয়াল নাই,I have no idea .,I'm not paying attention.,48.24073845667909,35.0,1,text book,2025
bn-en,আমার খিয়াল আসে,I feel like I 'm,I'm paying attention.,40.422184881042035,20.0,1,text book,2025
bn-en,কালকে দেকা করি আও,I'll give you a call tomorrow.,"Come, let's meet tomorrow.",53.453107507103795,45.0,1,text book,2025
bn-en,আমি কালকে আইতে ফারতাম নায়,I didn't start coming tomorrow.,I can't meet tomorrow.,37.81600035582968,15.0,1,text book,2025
bn-en,কালকে দেখা অইর না কিতা?,"See you tomorrow, ain't you?",Are we meeting tomorrow?,70.39330692098407,77.5,1,text book,2025
bn-en,আমি বারিত থাকলে আইমু,I'm not sure if I'm right.,"If I’m at home, I’ll come.",36.5129080932235,12.5,1,text book,2025
bn-en,আমি বারিত নায়,I 'm not bored .,I’m not at home.,40.422184881042035,20.0,1,text book,2025
bn-en,ইদ এর বাদের দিন সকালে আইও,I'm coming in the morning on Eid.,Come the morning after Eid.,57.362384294922315,52.5,1,text book,2025
bn-en,বারে খই খাইতায় বে,I 'm not eating .,Where will you eat outside?,36.5129080932235,12.5,1,text book,2025
bn-en,আমি সবরে দাওয়াত দিসি,I'm calling everyone.,I’ve invited everyone.,66.48403013316555,70.0,1,text book,2025
bn-en,তুমরা সব আমার বাসাত আইও,You are all my buses .,All of you come to my house.,39.11909261843585,17.5,1,text book,2025
bn-en,সন্ধ্যা বাদে কল দিমুনে,"In the evening , call me .",I’ll call in the evening.,56.059292032316144,50.0,1,text book,2025
bn-en,রাইত কল দিসলাম,I 'm calling you .,I called at night.,53.453107507103795,45.0,1,text book,2025
bn-en,কালকে হাইঞ্জা বালা কল দিমুনে,Tomorrow is the day when I call you.,I’ll call tomorrow morning.,54.75619976970996,47.5,1,text book,2025
bn-en,বারে খাইতে আমি রাজি আসি,I'm going to come to the bar and eat.,I’m up for eating outside.,41.725277143648206,22.5,1,text book,2025
bn-en,খই যাইতায়?,What's the matter?,Where are you going?,32.60363130540498,5.0,1,text book,2025
bn-en,আমারে ৩০ টেকা ফাটাও,Give me 30 bucks too.,Send me 30 taka.,65.18093787055936,67.5,1,text book,2025
bn-en,আমার থুরা টেকা লাগব,I need my thorac.,I need a little money.,37.81600035582968,15.0,1,text book,2025
bn-en,ইবায় দি আইও,In the morning,Come this way.,29.99744678019263,0.0,1,text book,2025
bn-en,কুনদিন বারইতে ফারবায়,I'm going to be a day late.,When can you go out?,32.60363130540498,5.0,1,text book,2025
bn-en,আইয়া গেইম খেলিয়া যাইও,I'm going to play a game.,Come and play a game before leaving.,44.331461668860555,27.5,1,text book,2025
bn-en,আমি বুজতাম ফারিয়ার না,I didn't know you were a farrier.,I don’t understand.,37.81600035582968,15.0,1,text book,2025
bn-en,ইখটা ডাখতরে খইত ফারের না,It's not that far away.,Even the doctor can’t say what’s wrong.,29.99744678019263,0.0,1,text book,2025
